order	family	genus	accepted_name	status	gen_lvl_status	cc	state	locality	formation	period	epoch	Sub_epoch	stage	min_ma	max_ma	collection_no	authorizer	primary_reference
Rodentia	Eocardiidae	Schistomys	Schistomys_erro	extinct	extinct	Chile	Aisén			Neogene	Miocene	Burdigalian	Burdigalian	15.97	20.44	71843	J. Alroy	J. J. Flynn, M. J. Novacek, and H. E. Dodson, D. Frassinetti, M. C. McKenna, M. A. Norell, K. E. Sears, C. C. Swisher III, A. R. Wyss. 2002. A new fossil mammal assemblage from the southern Chilean Andes: implications for geology, geochronology, and tectonics. Journal of South American Earth Sciences 15(3):285-302
Rodentia	Erethizontidae	Branisamyopsis	Branisamyopsis	extinct	extinct	Argentina	Neuquén			Neogene	Miocene	Middle Miocene	Colloncuran	11.63	15.97	141175	P. Mannion	A. M. Candela. 2003. A new porcupine (Rodentia, Hystricognathi, Erethizontidae) from the Early and Middle Miocene of Patagonia. Ameghiniana 40(3):483-493
Rodentia	Erethizontidae	Branisamyopsis	Branisamyopsis_australis	extinct	extinct	Argentina	Chubut			Neogene	Miocene	Early Miocene	Colhuehuapian	15.97	23.03	141368	P. Mannion	A. M. Candela. 2003. A new porcupine (Rodentia, Hystricognathi, Erethizontidae) from the Early and Middle Miocene of Patagonia. Ameghiniana 40(3):483-493
Rodentia	Erethizontidae	Branisamyopsis	Branisamyopsis_praesigmoides	extinct	extinct	Argentina	Santa Cruz	Río Pinturas (Estancia El Carmen)	Pinturas	Neogene	Miocene	Burdigalian	Burdigalian	18	19	59319	D. Croft	A. G. Kramarz. 2004. Octodontoids and erethizontoids (Rodentia, Hystricognathi) from the Pinturas Formation, Early-Middle Miocene of Patagonia, Argentina. Ameghiniana 41(2):199-216
Rodentia	Erethizontidae	Branisamyopsis	Branisamyopsis_praesigmoides	extinct	extinct	Argentina	Santa Cruz	Lago Buenos Aires		Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	59324	D. Croft	A. G. Kramarz. 2004. Octodontoids and erethizontoids (Rodentia, Hystricognathi) from the Pinturas Formation, Early-Middle Miocene of Patagonia, Argentina. Ameghiniana 41(2):199-216
Rodentia	Erethizontidae	Coendou	Coendou_a	extinct	extant	Argentina	Jujuy			Neogene	Pliocene	Late Pliocene	Late Pliocene	2.58	3.6	141896	P. Mannion	D. R. Sussman. 2011. The erethizontid fossil from the Uquía formation of Argentina should not be referred to the genus Erethizon. Journal of South American Earth Sciences 31:475-478
Rodentia	Erethizontidae	Coendou	Coendou_magnus	extinct	extant	Argentina	Sante Fé			Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	189512	P. Mannion	R. I. Vezzosi and L. Kerber. 2018. The southernmost record of a large erethizontid rodent (Hystricomorpha: Erethizontoidea) in the Pleistocene of South America: Biogeographic and paleoenvironmental implications. Journal of South American Earth Sciences 82:76-90
Rodentia	Erethizontidae	Coendou	Coendou_magnus	extinct	extant	Bolivia	Tarija	Tarija	Tarija	Quaternary	Pleistocene	Ensenadan -  Lujanian	Ensenadan -  Lujanian	0.781	1.06	70673	D. Croft	L. G. Marshall and T. Sempere. 1991. The Eocene to Pleistocene vertebrates of Bolivia and their stratigraphic context: a review.  In R. Suárez-Soruco (ed.), Fósiles y Facies de Bolivia - Vol. 1 Vertebrados (Revista Ténica de YPFB) 12(3-4):631-652
Rodentia	Erethizontidae	Coendou	Coendou_magnus	extinct	extant	Brazil	Minas Gerais	Lagoa Santa		Quaternary	Pleistocene	Middle Pleistocene - Late Holocene	Middle Pleistocene - Late Holocene	0.0117	0.35	140474	P. Mannion	L. Kerber. 2017. Imigrantes em um continente perdido: O registro fossilífero de roedores Caviomorpha (Mammalia: Rodentia: Ctenohystrica) do Cenozoico do Brasil\r\n. Terræ Didatica 13(2):185-211
Rodentia	Erethizontidae	Coendou	Coendou_magnus	extinct	extant	Brazil	Piauí			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	211632	P. Mannion	L. Kerber, E. L. Mayer, and A. M. Ribeiro, M. G. Vucetich. 2016. Late Quaternary caviomorph rodents (Rodentia: Hystricognathi) from the Serra da Capivara, northeastern Brazil, with description of a new taxon. Historical Biology 28(4):439-458
Rodentia	Erethizontidae	Coendou	Coendou_prehensilis	extant	extant	Brazil	Bahia	Toca da Boa Vista		Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	71313	J. Alroy	C. Cartelle and W. C. Hartwig. 1996. A new extinct primate among the Pleistocene megafauna of Bahia, Brazil. Proceedings of the National Academy of Sciences 93:6405-6409
Rodentia	Erethizontidae	Coendou	Coendou_prehensilis	extant	extant	Brazil	Pará	Gruta do Gavião		Quaternary	Holocene	Holocene	Holocene	0	0.0117	211490	P. Mannion	L. Kerber. 2017. Imigrantes em um continente perdido: O registro fossilífero de roedores Caviomorpha (Mammalia: Rodentia: Ctenohystrica) do Cenozoico do Brasil\r\n. Terræ Didatica 13(2):185-211
Rodentia	Erethizontidae	Coendou	Coendou_magnus	extinct	extant	Uruguay				Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	71325	P. Mannion	M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.
Rodentia	Erethizontidae	Coendou	Coendou_prehensilis	extant	extant	Peru		Cuzco		Quaternary	Holocene	Holocene	Holocene	0	0.0117	21689	A. Behrensmeyer	J. Terborgh. 1990. An Overview of Research at Cocha Cashu Biological Station. Gentry, A.H., Four Neotropical Rainforests, Yale University Press, New Haven
Rodentia	Erethizontidae	Coendou	Coendou_prehensilis	extant	extant	Venezuela	Guarico	Calabozo		Quaternary	Holocene	Holocene	Holocene	0	0.0117	21686	A. Behrensmeyer	J. F. Eisenberg, M. A. O'Connell, and PV August. 1979. Density, Productivity, and Distribution of Mammals in Two Venezuelan Habitats. Vertebrate Ecology in the Northern Neotropics, Smithsonian Inst. Press, Washington, D.C.
Rodentia	Erethizontidae	Erethizon	Erethizon	extinct	extinct	Argentina	Jujuy	Quebrada de Humahuaca	Uquía (middle)	Neogene	Pliocene	Late Pliocene	Marplatan	2.58	3.6		Newly entered	M. A. Reguero, A. M. Candela, and R. N. Alonso. 2007. Biochronology and biostratigraphy of the Uquía Formation (Pliocene- early Pleistocene, NW Argentina) and its significance in the Great American Biotic Interchange. Journal of South American Earth Sciences 23:1-16
Rodentia	Erethizontidae	Hypsosteiromys	Hypsosteiromys_axiculus	extinct	extinct	Argentina	Chubut	Gran Barranca	Sarmiento (Colhue Huapi mb)	Neogene	Miocene	Early Miocene	Colhuehuapian	15.97	23.03	141368	J. Zijlstra	B. Patterson. 1958. A new genus of erethizontid rodents from the Colhuehuapian of Patagonia. Breviora 92:1-4
Rodentia	Erethizontidae	Neosteiromys	Neosteiromys	extinct	extinct	Argentina	Cordoba			Neogene	Miocene	Huayquerian-Montehermosan	Huayquerian-Montehermosan	4	8	140630	C. Jaramillo	J. L. Kraglievich and O. Reig. 1954. Un nuevo Procionido del Plioceno de Las Playas (Provincia de Córdoba). Revista de la Asociación Geológica Argentina 9(9):210-231
Rodentia	Erethizontidae	Neosteiromys	Neosteiromys_pattoni	extinct	extinct	Argentina	Catamarca	Entre Ríos (Chiquimil)	Andalhuala	Neogene	Miocene	Huayquerian - Chapadmalan	Huayquerian - Chapadmalan	5.333	7.14	198820	P. Mannion	A. M. Candela. 2004. A new giant porcupine (Rodentia, Erethizontidae) from the late Miocene of Argentina. Journal of Vertebrate Paleontology 24(3):732-741
Rodentia	Erethizontidae	Neosteiromys	Neosteiromys_tordillense	extinct	extinct	Argentina	Neuquén	Cañadón del Tordillo	Collón Curá	Neogene	Miocene	Middle Miocene	Colloncuran	11.63	15.97	141175	C. Jaramillo	M. G. Vucetich, M. M. Mazzoni, and U. F. J. Pardiñas. 1993. Los roedores de la Formación Collon Curá (Mioceno Medio), y la ignimbrita Pilcaniyeu. Cañadón del Tordillo, Neuquen. Ameghiniana 30(4):361-381
Rodentia	Erethizontidae	Paradoxomys	Paradoxomys	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55600	C. Jaramillo	A. L. Cione, M. M. Azpelicueta, and M. Bond, A. A. Carlini, J. R. Casciotta, M. A. Cozzuol, M. Fuente, Z. Gasparini, F. J. Goin, J. Noriega, G. J. Scillato-Yane, L. Soibelzon, E. P. Tonni, D. H. Verzi, M. G. Vucetich. 2000. Miocene vertebrates from Entre Rios province, eastern Argentina. Serie Correlacion Geologica 14:191-237
Rodentia	Erethizontidae	Protosteiromys	Protosteiromys_medianus	extinct	extinct	Argentina	Santa Cruz			Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	50074	J. Zijlstra	A. E. Wood and B. Patterson. 1959. The rodents of the Deseadan Oligocene of Patagonia and the beginnings of South American rodent evolution. Bulletin of the Museum of Comparative Zoology 120:279-428
Rodentia	Erethizontidae	Protosteiromys	Protosteiromys_pattersoni	extinct	extinct	Bolivia	La Paz	Salla	Salla	Paleogene	Oligocene	Late Oligocene	Deseadan	24.5	24.5	133596	P. Mannion	M. A. Pérez, M. Arnal, and M. Boivin, M. G. Vucetich, A. Candela, F. Busker, B. Mamani Quispe. 2018. New caviomorph rodents from the late Oligocene of Salla, Bolivia: taxonomic, chronological, and biogeographic implications for the Deseadan faunas of South America. Journal of Systematic Palaeontology
Rodentia	Erethizontidae	Steiromys	Steiromys_a	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Burdigalian-Langhian	Burdigalian-Langhian	13.82	20.44	197691	E. Vlachos	S. F. Vizcaino, M. S. Bargo, and M. Pérez, I. Aramendía, J. Cuitiño, E. Monsalvo, E. Vlachos, J. Noriega, R. Kay. 2022. Fossil vertebrates of the early-middle Miocene Cerro Boleadoras Formation, northwestern Santa Cruz Province, Patagonia, Argentina. Andean Geology 49(3):382-422
Rodentia	Erethizontidae	Steiromys	Steiromys_detentus	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	176600	P. Mannion	A. A. Tauber. 1997. Bioestratigrafía de la Formación Santa Cruz (Mioceno Inferior) en el extremo sudeste de la Patagonia. Ameghiniana 34(4):517-529
Rodentia	Erethizontidae	Steiromys	Steiromys_principalis	extinct	extinct	Argentina	Santa Cruz	Río Pinturas (Loma de la lluvia)	Pinturas	Neogene	Miocene	Burdigalian	Burdigalian	18	19	59322	D. Croft	A. G. Kramarz. 2004. Octodontoids and erethizontoids (Rodentia, Hystricognathi) from the Pinturas Formation, Early-Middle Miocene of Patagonia, Argentina. Ameghiniana 41(2):199-216
Rodentia	Erethizontidae	Steiromys	Steiromys_duplicatus	extinct	extinct	Chile	Aisén			Neogene	Miocene	Burdigalian	Burdigalian	15.97	20.44	71843	J. Alroy	J. J. Flynn, M. J. Novacek, and H. E. Dodson, D. Frassinetti, M. C. McKenna, M. A. Norell, K. E. Sears, C. C. Swisher III, A. R. Wyss. 2002. A new fossil mammal assemblage from the southern Chilean Andes: implications for geology, geochronology, and tectonics. Journal of South American Earth Sciences 15(3):285-302
Rodentia	Erethizontidae	Steiromys	Steiromys_b	extinct	extinct	Colombia	Huila	San Nicolás		Neogene	Miocene	Middle Miocene	Laventan	11.63	15.97	136211	A. Cárdenas	R. W. Fields. 1957. Hystricomorph rodents from the late Miocene of Colombia, South America. University of California Publications in Geological Sciences 32:273-404
Rodentia	Erethizontidae	Steiromys	Steiromys_b	extinct	extinct	Colombia	Putumayo			Paleogene	Oligocene	Early Oligocene	Early Oligocene	27.82	33.9	145350	C. Jaramillo	A. H. Walton. 1997. Rodents.  In R. F. Kay, R. H. Madden, J. J. Flynn. (eds.), Vertebrate Paleontology in the Neotropics. The Miocene fauna of La Venta, Colombia. Smithsonian Institution Press.
Rodentia	Erethizontidae	Steiromys	Steiromys_c	extinct	extinct	Peru		Loreto		Neogene	Miocene	Tortonian	Tortonian	7.246	11.62	176133	J. Zijlstra	P. Antoine, M. A. Abello, and S. Adnet, A. J. A. Sierra, P. Baby, G. Billet, M. Boivin, Y. Calderón, A. Candela, J. Chabain, F. Corfu. 2016. A 60-million-year Cenozoic history of western Amazonian ecosystems in Contamana, eastern Peru. Gondwana Research 31:30-59
Rodentia	Eryomyidae	Perimys	Perimys_transversus	extinct	extinct	Argentina	Chubut			Neogene	Miocene	Early Miocene	Colhuehuapian	15.97	23.03	27311	J. Zijlstra	M. G. Vucetich, A. G. Kramarz, and A. M. Candela. 2010. Colhuehuapian rodents from Gran Barranca and other Patagonian localities: the state of the art.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Rodentia	Eryomyidae	Perimys	Perimys_a	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	210154	P. Mannion	J. I. Cuitiño, S. F. Vizcaíno, and M. S. Bargo, I. Aramendía. 2019. Sedimentology and fossil vertebrates of the Santa Cruz formation (early Miocene) in Lago Posadas, southwestern Patagonia, Argentina. Andean Geology 46(2):383-420
Rodentia	Eryomyidae	Perimys	Perimys_a	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Burdigalian-Langhian	Burdigalian-Langhian	13.82	20.44	197691	E. Vlachos	S. F. Vizcaino, M. S. Bargo, and M. Pérez, I. Aramendía, J. Cuitiño, E. Monsalvo, E. Vlachos, J. Noriega, R. Kay. 2022. Fossil vertebrates of the early-middle Miocene Cerro Boleadoras Formation, northwestern Santa Cruz Province, Patagonia, Argentina. Andean Geology 49(3):382-422
Rodentia	Eryomyidae	Perimys	Perimys_intermedius	extinct	extinct	Argentina	Santa Cruz	Río Pinturas (Estancia El Carmen)	Pinturas	Neogene	Miocene	Burdigalian	Burdigalian	18	19	59320	D. Croft	A. G. Kramarz. 2002. Roedores chinchilloideos (Hystricognathi) de la Formación Pinturas, Mioceno temprano-medio de la provincia de Santa Cruz, Argentina. Revista del Museo Argentino de Ciencias Naturales, n.s. 4(2):167-180
Rodentia	Eryomyidae	Perimys	Perimys_scalabrinianus	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55600	P. Mannion	A. M. Candela. 2005. Los roedores del “Mesopotamiense” (Mioceno tardío, Formación Ituzaingó) de la provincia de Entre Ríos (Ar- gentina). Temas de la Biodiversidad del Litoral fluvial argentino II, INSUGEO, Miscelánea 14:37-48
Rodentia	Eryomyidae	Perimys	Perimys_incavatus	extinct	extinct	Chile	Magallanes	Alto Rio Baguales	Santa Cruz	Neogene	Miocene	Burdigalian	Burdigalian	18	19	204203	P. Mannion	J. E. Bostelmann, J. P. Le Roux, and A. Vásquez, N. M. Gutiérrez, J. L. Oyarzún, C. Carreño, T. Torres, R. Otero, A. Llanos, C. M. Fanning, F. Hervé. 2013. Burdigalian deposits of the Santa Cruz Formation in the Sierra Baguales, Austral (Magallanes) Basin: Age, depositional environment and vertebrate fossils. Andean Geology 40(3):458-489
Rodentia	Eryomyidae	Perimys	Perimys_b	extinct	extinct	Chile	Aisén			Neogene	Miocene	Middle Miocene	Friasian	11.63	15.97	139845	P. Mannion	R. Charrier and D. A. Croft. 2015. Marco geológico-tectónico, contenido fosilífero y cronología de lo yacimientos cenozoicos pre-pleistocénicos de mamíferos terrestres fósiles de Chile. Publicación Ocasional del Museo Nacional de Historia Natural, Chile 63:293-338
Rodentia	Hydrochoeridae	Cantracavia	Cantracavia	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55600	P. Mannion	A. M. Candela. 2005. Los roedores del “Mesopotamiense” (Mioceno tardío, Formación Ituzaingó) de la provincia de Entre Ríos (Ar- gentina). Temas de la Biodiversidad del Litoral fluvial argentino II, INSUGEO, Miscelánea 14:37-48
Rodentia	Neoepiblemidae	Neoepiblema	Neoepiblema_a	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55600	C. Jaramillo	A. L. Cione, M. M. Azpelicueta, and M. Bond, A. A. Carlini, J. R. Casciotta, M. A. Cozzuol, M. Fuente, Z. Gasparini, F. J. Goin, J. Noriega, G. J. Scillato-Yane, L. Soibelzon, E. P. Tonni, D. H. Verzi, M. G. Vucetich. 2000. Miocene vertebrates from Entre Rios province, eastern Argentina. Serie Correlacion Geologica 14:191-237
Rodentia	Neoepiblemidae	Neoepiblema	Neoepiblema_b	extinct	extinct	Brazil	Acre			Neogene	Miocene	Late Miocene	Late Miocene	5.333	11.63	191932	C. Jaramillo	L. Kerber, F. R. Negri, and A. M. Ribeiro, N. Nasif, J. P. Souza-Filho, J. Ferigolo. 2017. Tropical fossil caviomorph rodents from the Southwestern Brazilian amazonia in the context of the South American faunas: systematics, biochronology and paleobiogeography. Journal of Mammalian Evolution 24(1):57-70
Rodentia	Neoepiblemidae	Neoepiblema	Neoepiblema_horridula	extinct	extinct	Brazil	Acre	Rio Branco		Neogene	Miocene	Tortonian	Tortonian	7.246	11.62	136717	C. Jaramillo	F. R. Negri and J. Ferigolo. 1999. Anatomia craniana de Neoepiblema ambrosettianus (Ameghino, 1889)(Rodentia, Caviomorpha, Neoepiblemidae) do Mioceno Superior–Plioceno, estado do Acre, e revisao das especies do genero. Boletim do Museu Paraense Emilio Goeldi 11:3-88
Rodentia	Neoepiblemidae	Neoepiblema	Neoepiblema_c	extinct	extinct	Peru				Neogene	Miocene	Middle Miocene	Laventan	11.63	15.97	107992	C. Jaramillo	J. V. Tejada-Lara, R. Salas-Gismondi, and F. Pujos, P. Baby, M. Benammi, S. Brusset, D. de Franceschi, N. Espurt, M. Urbina, PO Antoine. 2015. Life in the proto-Amazonia: middle Miocene mammals from the Fitzcarrald Arch (Peruvian Amazonia). Palaeontology
Rodentia	Neoepiblemidae	Neoepiblema	Neoepiblema_c	extinct	extinct	Peru				Neogene	Miocene	Tortonian	Tortonian	7.246	11.62	176128	J. Zijlstra	P. Antoine, M. A. Abello, and S. Adnet, A. J. A. Sierra, P. Baby, G. Billet, M. Boivin, Y. Calderón, A. Candela, J. Chabain, F. Corfu. 2016. A 60-million-year Cenozoic history of western Amazonian ecosystems in Contamana, eastern Peru. Gondwana Research 31:30-59
Rodentia	Neoepiblemidae	Neoepiblema	Neoepiblema_d	extinct	extinct	Venezuela	Falcon			Neogene	Miocene	Late Miocene	Late Miocene	5.333	11.63	147465	C. Jaramillo	J. D. Carrillo and M. S. Sánchez-Villagra. 2015. Giant rodents from the Neotropics: diversity and dental variation of late Miocene neoepiblemid remains from Urumaco, Venezuela. Palaeontologische Zeitschrift 89(4):1057-1071
Rodentia	Neoepiblemidae	Phoberomys	Phoberomys_burmeisteri	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55600	C. Jaramillo	L. Kraglievich. 1940. Los roedores de la familia extinguida Neoeppiblemidae.  In A. J. Torcelli, C. A. Marelli (eds.), Obras en Geología y Paleontología. La Plata: Talleres de Impresiones Oficiales.
Rodentia	Neoepiblemidae	Phoberomys	Phoberomys_a	extinct	extinct	Brazil	Acre			Neogene	Miocene	Late Miocene	Late Miocene	5.333	11.63	134808	C. Jaramillo	L. Kerber, F. R. Negri, and A. M. Ribeiro, N. Nasif, J. P. Souza-Filho, J. Ferigolo. 2017. Tropical fossil caviomorph rodents from the Southwestern Brazilian amazonia in the context of the South American faunas: systematics, biochronology and paleobiogeography. Journal of Mammalian Evolution 24(1):57-70
Rodentia	Neoepiblemidae	Phoberomys	Phoberomys_a	extinct	extinct	Brazil	Acre			Neogene	Miocene	Tortonian	Tortonian	7.246	11.62	55602	C. Jaramillo	L. Kerber, F. R. Negri, and A. M. Ribeiro, N. Nasif, J. P. Souza-Filho, J. Ferigolo. 2017. Tropical fossil caviomorph rodents from the Southwestern Brazilian amazonia in the context of the South American faunas: systematics, biochronology and paleobiogeography. Journal of Mammalian Evolution 24(1):57-70
Rodentia	Neoepiblemidae	Phoberomys	Phoberomys_b	extinct	extinct	Peru	Madre de Dios	Monte Salvado		Neogene	Miocene	Late Miocene	Late Miocene	5.333	11.63	202649	P. Mannion	M. Boivin, A. Pierre-Olivier, and A. Benites-Palomino, L. Marivaux, R. Salas-Gismondi. 2019. A new record of a giant neoepiblemid rodent from Peruvian Amazonia and an overview of lower tooth dental homologies among chinchilloids. Acta Palaeontologica Polonica 64
Rodentia	Neoepiblemidae	Phoberomys	Phoberomys_gyulavarii	extinct	extinct	Peru	Ucayali	Pucallpa		Neogene	Pliocene	Late Pliocene	Late Pliocene	2.58	3.6	146532	C. Jaramillo	M. Kretzoi and I. Voros. 1989. On a new caviomorph rodent from Peru. Fragmenta Mineralogica et Plaeontologica 14:111-116
Rodentia	Neoepiblemidae	Phoberomys	Phoberomys_c	extinct	extinct	Venezuela				Neogene	Miocene	Late Miocene	Late Miocene	5.333	11.63	92751	P. Mannion	I. Horovitz, M. R. Sánchez-Villagra, and T. Martin, O. A. Aguilera. 2006. The fossil record of Phoberomys pattersoni Mones 1980 (Mammalia, Rodentia) from Urumaco (Late Miocene, Venezuela), with an analysis of its phylogenetic relationships. Journal of Systematic Palaeontology 4(3):293-306
Rodentia	Neoepiblemidae	Phoberomys	Phoberomys_c	extinct	extinct	Venezuela	Falcon			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	145365	C. Jaramillo	J. D. Carrillo and M. S. Sánchez-Villagra. 2015. Giant rodents from the Neotropics: diversity and dental variation of late Miocene neoepiblemid remains from Urumaco, Venezuela. Palaeontologische Zeitschrift 89(4):1057-1071
Rodentia	Octodontidae	Eucoelophorus	Eucoelophorus	extinct	extinct	Argentina	Buenos Aires			Neogene	Pliocene	Early Pliocene	Chapadmalan	3.6	5.333	199154	P. Mannion	A. L. Cione and E. P. Tonni. 1996. Reassesment of the Pliocene-Pleistocene continental time scale of Southern South America. Correlation of the type Chapadmalalan with Bolivian sections. Journal of South American Earth Sciences 9(3/4):221-236
Rodentia	Octodontidae	Eucoelophorus	Eucoelophorus	extinct	extinct	Argentina	Buenos Aires			Neogene	Pliocene	Late Pliocene	Late Pliocene	2.58	3.6	206623	P. Mannion	O. A. Reig and C. A. Quintana. 1992. Fossil ctenomyine rodents of the genus Eucelophorus (Caviomorpha: Octodontidae) from the Pliocene and early Pleistocene of Argentina. Ameghiniana 29(4):363-380
Rodentia	Octodontidae	Eucoelophorus	Eucoelophorus	extinct	extinct	Argentina	Mendoza			Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	189520	P. Mannion	A. C. Garrido, G. F. Turazzini, and M. Bond, G. Aguirrezabala, A. M. Forasiepi. 2014. Estratigrafía, vertebrados fósiles y evolución tectosedimentaria de los depósitos neógenos del Bloque de San Rafael (Mioceno-Plioceno), Mendoza, Argentina. Acta geológica lilloana 26(2):133-164
Rodentia	Octodontidae	Neophanomys	Neophanomys_biplicatus	extinct	extinct	Argentina	Buenos Aires	Monte Hermoso (Farola)	Monte Hermoso	Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	198863	P. Mannion	C. M. Deschamps and R. L. Tomassini. 2016. Late Cenozoic vertebrates from the Southern Pampean region: systematic and bio-chronostratigraphic update.  In M. Martínez, D. Olivera (eds.), Palinología del Meso-Cenozoico de Argentina - Volumen en homenaje a Mirta Elena Quattrocchio. Publicación Electrónica de la Asociación Paleontológica Argentina. 16(2):202-225
Rodentia	Octodontidae	Neophanomys	Neophanomys_biplicatus	extinct	extinct	Argentina	La Pampa	Bajo Giuliani	Cerro Azul	Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	141939	C. Jaramillo	D. H. Verzi and C. I. Montalvo. 2008. The oldest South American Cricetidae (Rodentia) and Mustelidae (Carnivora): Late Miocene faunal turnover in Central Argentina and the Great American Biotic Interchange. Palaeogeography, Palaeoclimatology, Palaeoecology 267(3-4):284-291
Rodentia	Octodontidae	Neophanomys	Neophanomys	extinct	extinct	Argentina	Jujuy	Humahuaca		Neogene	Pliocene	Late Pliocene	Late Pliocene	2.58	3.6	198682	P. Mannion	P. E. Ortiz, D. A. García López, and M. J. Babot, U. F. J. Pardiñas, P. J. A. Muruaga, J. P. Jayat. 2012. Exceptional Late Pliocene microvertebrate diversity in northwestern Argentina reveals a marked small mammal turnover. Palaeogeography, Palaeoclimatology, Palaeoecology 361-362:21-37
Rodentia	Octodontidae	Neophanomys	Neophanomys_biplicatus	extinct	extinct	Argentina	Catamarca			Neogene	Pliocene	Montehermosan-Chapadmalan	Montehermosan-Chapadmalan	3.3	5.333	157795	C. Jaramillo	M. A. Reguero and A. M. Candela. 2011. Late cenozoic mammals from the northwest of Argentina.  In J. A: Salfity, R. A. Marquillas (eds.), Cenozoic geology of the Central Andes of Argentina. Salta: INCE (Instituto Cenozoico).
Rodentia	Octodontidae	Octodon	Octodon_degus	extant	extant	Chile	O'Higgins	Taguatagua		Quaternary	Holocene	Late Pleistocene-Late Holocene	Late Pleistocene-Late Holocene	0.0099	0.01138	71280	P. Mannion	R. Labarca, E. González-Guarda, and Á. Lizama-Catalán, N. A. Villavicencio, J. Alarcón-Muñoz, F. Suazo-Lara, P. Oyanadel-Urbina, P. Soto-Huenchuman, C. Salazar, S. Soto-Acuña, K. E. Buldrini. 2020. Taguatagua 1: New insights into the late Pleistocene fauna, paleoenvironment, and human subsistence in a unique lacustrine context in central Chile. Quaternary Science Reviews 238(106282):1-24
Rodentia	Octodontidae	Phtoramys	Phtoramys_hidalguense	extinct	extinct	Argentina	Buenos Aires	Cantera Seminario	Cerro Azul	Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	61298	D. Croft	C. M. Deschamps. 2005. Late Cenozoic mammal bio-chronostratigraphy in southwestern Buenos Aires Province, Argentina. Ameghiniana 42(4):733-750
Rodentia	Octodontidae	Phtoramys	Phtoramys_homogenidens	extinct	extinct	Argentina	Buenos Aires	Monte Hermoso (Farola)	Monte Hermoso	Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	198863	P. Mannion	C. M. Deschamps and R. L. Tomassini. 2016. Late Cenozoic vertebrates from the Southern Pampean region: systematic and bio-chronostratigraphic update.  In M. Martínez, D. Olivera (eds.), Palinología del Meso-Cenozoico de Argentina - Volumen en homenaje a Mirta Elena Quattrocchio. Publicación Electrónica de la Asociación Paleontológica Argentina. 16(2):202-225
Rodentia	Octodontidae	Phtoramys	Phtoramys_homogenidens	extinct	extinct	Argentina	Buenos Aires	Coronel Resales		Neogene	Pliocene	Early Pliocene	Chapadmalan	3.6	5.333	199156	P. Mannion	A. L. Cione and E. P. Tonni. 1996. Reassesment of the Pliocene-Pleistocene continental time scale of Southern South America. Correlation of the type Chapadmalalan with Bolivian sections. Journal of South American Earth Sciences 9(3/4):221-236
Rodentia	Octodontidae	Pithanotomys	Pithanotomys_macer	extinct	extinct	Argentina	La Pampa	Caleufú	Cerro Azul	Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	141939	C. Jaramillo	D. H. Verzi and C. I. Montalvo. 2008. The oldest South American Cricetidae (Rodentia) and Mustelidae (Carnivora): Late Miocene faunal turnover in Central Argentina and the Great American Biotic Interchange. Palaeogeography, Palaeoclimatology, Palaeoecology 267(3-4):284-291
Rodentia	Octodontidae	Pithanotomys	Pithanotomys	extinct	extinct	Argentina	Buenos Aires			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	71304	J. Alroy	O. A. Reig. 1957. Un Mustelido del Genero Galictis del Eocuartario de la Provincia de Buenos Aires. Ameghiniana 1(1-2):33-47
